time;PV2;PV5;PV6;PV8;Hydro3;lv_rural3;lv_semiurb4;lv_semiurb5;lv_urban6
13.07.2016 22:45;0;0;0;0;0.0465116;0;0;0;0
13.07.2016 23:00;0;0;0;0;0.0465116;0;0;0;0
13.07.2016 23:15;0;0;0;0;0.0406977;0;0;0;0
13.07.2016 23:30;0;0;0;0;0.0436047;0;0;0;0
13.07.2016 23:45;0;0;0;0;0.0436047;0;0;0;0
14.07.2016 00:00;0;0;0;0;0.0406977;0;0;0;0
14.07.2016 00:15;0;0;0;0;0.0406977;0;0;0;0
14.07.2016 00:30;0;0;0;0;0.0377907;0;0;0;0
14.07.2016 00:45;0;0;0;0;0.0377907;0;0;0;0
14.07.2016 01:00;0;0;0;0;0.0377907;0;0;0;0
14.07.2016 01:15;0;0;0;0;0.0377907;0;0;0;0
14.07.2016 01:30;0;0;0;0;0.0348837;0;0;0;0
14.07.2016 01:45;0;0;0;0;0.0348837;0;0;0;0
14.07.2016 02:00;0;0;0;0;0.0319767;0;0;0;0
14.07.2016 02:15;0;0;0;0;0.0319767;0;0;0;0
14.07.2016 02:30;0;0;0;0;0.0319767;0;0;0;0
14.07.2016 02:45;0;0;0;0;0.0290698;0;0;0;0
14.07.2016 03:00;0;0;0;0;0.0290698;0;0;0;0
14.07.2016 03:15;0;0;0;0;0.0290698;0;0;0;0
14.07.2016 03:30;0;0;0;0;0.0290698;0;0;0;0
14.07.2016 03:45;0;0;0;0;0.0261628;0;0;0;0
14.07.2016 04:00;0;0;0;0;0.0261628;0;0;0;0
14.07.2016 04:15;0;0;0;0;0.0261628;0;0;0;0
14.07.2016 04:30;0;0;0;0;0.0261628;0;0;0;0
14.07.2016 04:45;0;0;0;0;0.0261628;0;0;0;0
14.07.2016 05:00;0;0;0;0;0.0232558;0;0;0;0
14.07.2016 05:15;0;0;0;0;0.0232558;0;0;0;0
14.07.2016 05:30;0;0;0;0;0.0232558;0;0;0;0
14.07.2016 05:45;0;0;0;0;0.0232558;0;0;0;0
14.07.2016 06:00;0;0;0;0;0.0203488;0;0;0;0
14.07.2016 06:15;0.0676337;0.0156007;0.035817;0.0137722;0.0232558;0;0.015601;0.029709;0.027633
14.07.2016 06:30;0.135267;0.0312015;0.071634;0.0275445;0.0203488;0;0.031201;0.059418;0.055266
14.07.2016 06:45;0.202901;0.0468022;0.107451;0.0413167;0.0203488;0;0.046802;0.089127;0.082899
14.07.2016 07:00;0.270535;0.062403;0.143268;0.055089;0.0203488;0;0.062403;0.118836;0.110532
14.07.2016 07:15;0.281339;0.0741852;0.154034;0.0629992;0.0203488;0.013345;0.074185;0.129928;0.121282
14.07.2016 07:30;0.292144;0.0859675;0.1648;0.0709093;0.0174419;0.02669;0.085968;0.141019;0.132032
14.07.2016 07:45;0.302949;0.0977498;0.175567;0.0788195;0.0174419;0.040034;0.09775;0.152111;0.142782
14.07.2016 08:00;0.313754;0.109532;0.186333;0.0867296;0.0203488;0.053379;0.109532;0.163202;0.153531
14.07.2016 08:15;0.323462;0.114932;0.193377;0.0921415;0.0174419;0.061131;0.114932;0.169784;0.159947
14.07.2016 08:30;0.33317;0.120332;0.200422;0.0975533;0.0174419;0.068882;0.120332;0.176365;0.166362
14.07.2016 08:45;0.342879;0.125732;0.207466;0.102965;0.0174419;0.076634;0.125732;0.182946;0.172778
14.07.2016 09:00;0.352587;0.131132;0.214511;0.108377;0.0145349;0.084385;0.131132;0.189527;0.179193
14.07.2016 09:15;0.383007;0.159267;0.255274;0.131787;0.0174419;0.109061;0.159267;0.218805;0.210114
14.07.2016 09:30;0.413426;0.187403;0.296038;0.155198;0.0145349;0.133736;0.187403;0.248083;0.241035
14.07.2016 09:45;0.443846;0.215539;0.336802;0.178608;0.0174419;0.158411;0.215539;0.277361;0.271955
14.07.2016 10:00;0.474266;0.243675;0.377565;0.202018;0.0145349;0.183087;0.243675;0.306639;0.302876
14.07.2016 10:15;0.444517;0.242937;0.369405;0.205078;0.0174419;0.18473;0.242937;0.298618;0.296876
14.07.2016 10:30;0.414768;0.242198;0.361244;0.208138;0.0145349;0.186374;0.242198;0.290596;0.290877
14.07.2016 10:45;0.385019;0.24146;0.353084;0.211198;0.0145349;0.188018;0.24146;0.282574;0.284878
14.07.2016 11:00;0.35527;0.240722;0.344923;0.214258;0.0145349;0.189662;0.240722;0.274552;0.278879
14.07.2016 11:15;0.357682;0.240705;0.341396;0.217168;0.0145349;0.193979;0.240705;0.275115;0.278773
14.07.2016 11:30;0.360094;0.240689;0.337869;0.220077;0.0145349;0.198297;0.240689;0.275678;0.278668
14.07.2016 11:45;0.362506;0.240672;0.334342;0.222987;0.00872093;0.202614;0.240672;0.276241;0.278562
14.07.2016 12:00;0.364917;0.240655;0.330815;0.225897;0.0116279;0.206931;0.240655;0.276804;0.278457
14.07.2016 12:15;0.380693;0.256298;0.321213;0.244058;0.0145349;0.225811;0.256298;0.29064;0.288036
14.07.2016 12:30;0.396469;0.27194;0.31161;0.26222;0.0116279;0.244691;0.27194;0.304477;0.297615
14.07.2016 12:45;0.412244;0.287582;0.302008;0.280381;0.0145349;0.263571;0.287582;0.318313;0.307195
14.07.2016 13:00;0.42802;0.303224;0.292406;0.298542;0.0116279;0.282451;0.303224;0.33215;0.316774
14.07.2016 13:15;0.379636;0.279758;0.261686;0.278257;0.0145349;0.278149;0.279758;0.302348;0.28855
14.07.2016 13:30;0.331253;0.256292;0.230966;0.257972;0.0116279;0.273847;0.256292;0.272545;0.260326
14.07.2016 13:45;0.28287;0.232825;0.200246;0.237688;0.0145349;0.269545;0.232825;0.242743;0.232101
14.07.2016 14:00;0.234486;0.209359;0.169526;0.217403;0.0116279;0.265243;0.209359;0.212941;0.203877
14.07.2016 14:15;0.219297;0.203323;0.158656;0.213851;0.0145349;0.26005;0.203323;0.204525;0.195751
14.07.2016 14:30;0.204108;0.197287;0.147786;0.2103;0.0116279;0.254856;0.197287;0.196108;0.187626
14.07.2016 14:45;0.188919;0.191251;0.136916;0.206749;0.0145349;0.249663;0.191251;0.187692;0.1795
14.07.2016 15:00;0.17373;0.185215;0.126046;0.203197;0.0145349;0.24447;0.185215;0.179275;0.171375
14.07.2016 15:15;0.164095;0.168308;0.126905;0.186043;0.0174419;0.216848;0.168308;0.165571;0.159995
14.07.2016 15:30;0.154459;0.151401;0.127765;0.168889;0.0174419;0.189226;0.151401;0.151867;0.148616
14.07.2016 15:45;0.144824;0.134494;0.128625;0.151734;0.0755814;0.161605;0.134494;0.138163;0.137236
14.07.2016 16:00;0.135189;0.117587;0.129485;0.13458;0.0843023;0.133983;0.117587;0.124459;0.125857
14.07.2016 16:15;0.12511;0.117077;0.122667;0.141876;0.00872093;0.123368;0.117077;0.121855;0.123697
14.07.2016 16:30;0.115032;0.116566;0.11585;0.149172;0.0145349;0.112753;0.116566;0.11925;0.121536
14.07.2016 16:45;0.104953;0.116055;0.109032;0.156469;0.0232558;0.102138;0.116055;0.116646;0.119376
14.07.2016 17:00;0.0948749;0.115545;0.102215;0.163765;0.0261628;0.091523;0.115545;0.114042;0.117216
14.07.2016 17:15;0.0876518;0.104889;0.0911968;0.162521;0.0261628;0.081751;0.104889;0.105088;0.108486
14.07.2016 17:30;0.0804288;0.0942335;0.0801787;0.161278;0.0290698;0.071979;0.094233;0.096134;0.099756
14.07.2016 17:45;0.0732057;0.0835779;0.0691605;0.160035;0.0290698;0.062207;0.083578;0.08718;0.091027
14.07.2016 18:00;0.0659827;0.0729224;0.0581424;0.158791;0.0261628;0.052435;0.072922;0.078227;0.082297
14.07.2016 18:15;0.049487;0.0546918;0.0436068;0.13442;0.0290698;0.039326;0.054692;0.060134;0.064244
14.07.2016 18:30;0.0329913;0.0364612;0.0290712;0.110049;0.0203488;0.026218;0.036461;0.042042;0.046192
14.07.2016 18:45;0.0164957;0.0182306;0.0145356;0.0856779;0.0203488;0.013109;0.018231;0.02395;0.02814
14.07.2016 19:00;0;0;0;0.0613067;0.0174419;0;0;0.005857;0.010087
14.07.2016 19:15;0;0;0;0.0459801;0.0203488;0;0;0.004393;0.007565
14.07.2016 19:30;0;0;0;0.0306534;0.0174419;0;0;0.002929;0.005044
14.07.2016 19:45;0;0;0;0.0153267;0.0174419;0;0;0.001464;0.002522
14.07.2016 20:00;0;0;0;0;0.0174419;0;0;0;0
14.07.2016 20:15;0;0;0;0;0.0145349;0;0;0;0
14.07.2016 20:30;0;0;0;0;0.0145349;0;0;0;0
14.07.2016 20:45;0;0;0;0;0.0174419;0;0;0;0
14.07.2016 21:00;0;0;0;0;0.00872093;0;0;0;0
14.07.2016 21:15;0;0;0;0;0.0203488;0;0;0;0
14.07.2016 21:30;0;0;0;0;0.0232558;0;0;0;0
14.07.2016 21:45;0;0;0;0;0.0232558;0;0;0;0
14.07.2016 22:00;0;0;0;0;0.0203488;0;0;0;0
14.07.2016 22:15;0;0;0;0;0.0232558;0;0;0;0
14.07.2016 22:30;0;0;0;0;0.0406977;0;0;0;0
14.07.2016 22:45;0;0;0;0;0.133721;0;0;0;0
14.07.2016 23:00;0;0;0;0;0.165698;0;0;0;0
14.07.2016 23:15;0;0;0;0;0.156977;0;0;0;0
14.07.2016 23:30;0;0;0;0;0.130814;0;0;0;0
14.07.2016 23:45;0;0;0;0;0.119186;0;0;0;0
15.07.2016 00:00;0;0;0;0;0.139535;0;0;0;0
15.07.2016 00:15;0;0;0;0;0.218023;0;0;0;0
15.07.2016 00:30;0;0;0;0;0.142442;0;0;0;0
15.07.2016 00:45;0;0;0;0;0.136628;0;0;0;0
15.07.2016 01:00;0;0;0;0;0.122093;0;0;0;0
15.07.2016 01:15;0;0;0;0;0.0959302;0;0;0;0
15.07.2016 01:30;0;0;0;0;0.127907;0;0;0;0
15.07.2016 01:45;0;0;0;0;0.197674;0;0;0;0
15.07.2016 02:00;0;0;0;0;0.194767;0;0;0;0
15.07.2016 02:15;0;0;0;0;0.200581;0;0;0;0
15.07.2016 02:30;0;0;0;0;0.200581;0;0;0;0
15.07.2016 02:45;0;0;0;0;0.18314;0;0;0;0
15.07.2016 03:00;0;0;0;0;0.171512;0;0;0;0
15.07.2016 03:15;0;0;0;0;0.168605;0;0;0;0
15.07.2016 03:30;0;0;0;0;0.165698;0;0;0;0
15.07.2016 03:45;0;0;0;0;0.168605;0;0;0;0
15.07.2016 04:00;0;0;0;0;0.168605;0;0;0;0
15.07.2016 04:15;0;0;0;0;0.156977;0;0;0;0
15.07.2016 04:30;0;0;0;0;0.148256;0;0;0;0
15.07.2016 04:45;0;0;0;0;0.139535;0;0;0;0
15.07.2016 05:00;0;0;0;0;0.127907;0;0;0;0
15.07.2016 05:15;0;0;0;0;0.127907;0;0;0;0
15.07.2016 05:30;0;0;0;0;0.119186;0;0;0;0
15.07.2016 05:45;0;0;0;0;0.113372;0;0;0;0
15.07.2016 06:00;0;0;0;0;0.107558;0;0;0;0
15.07.2016 06:15;0.0301835;0.0302416;0.0348465;0.0225246;0.101744;0.00257;0.030242;0.029869;0.030149
15.07.2016 06:30;0.0603669;0.0604833;0.0696931;0.0450492;0.0959302;0.005139;0.060483;0.059739;0.060298
15.07.2016 06:45;0.0905504;0.0907249;0.10454;0.0675739;0.0930233;0.007709;0.090725;0.089608;0.090446
15.07.2016 07:00;0.120734;0.120967;0.139386;0.0900985;0.0901163;0.010278;0.120967;0.119478;0.120595
15.07.2016 07:15;0.137103;0.131256;0.151533;0.0897703;0.0872093;0.014763;0.131256;0.13038;0.130449
15.07.2016 07:30;0.153472;0.141546;0.16368;0.0894422;0.0872093;0.019248;0.141546;0.141282;0.140303
15.07.2016 07:45;0.169842;0.151835;0.175827;0.089114;0.0843023;0.023732;0.151835;0.152185;0.150156
15.07.2016 08:00;0.186211;0.162125;0.187973;0.0887859;0.0813953;0.028217;0.162125;0.163087;0.16001
15.07.2016 08:15;0.210915;0.178702;0.200604;0.098369;0.0784884;0.037472;0.178702;0.180642;0.175535
15.07.2016 08:30;0.23562;0.19528;0.213234;0.107952;0.0784884;0.046726;0.19528;0.198197;0.19106
15.07.2016 08:45;0.260325;0.211858;0.225864;0.117535;0.0755814;0.055981;0.211858;0.215752;0.206585
15.07.2016 09:00;0.285029;0.228435;0.238494;0.127118;0.0755814;0.065235;0.228435;0.233308;0.22211
15.07.2016 09:15;0.342986;0.277042;0.275946;0.16328;0.0726744;0.096525;0.277042;0.282075;0.26708
15.07.2016 09:30;0.400943;0.32565;0.313398;0.199442;0.0726744;0.127815;0.32565;0.330842;0.312051
15.07.2016 09:45;0.4589;0.374257;0.35085;0.235603;0.0697674;0.159106;0.374257;0.379609;0.357021
15.07.2016 10:00;0.516857;0.422864;0.388302;0.271765;0.0668605;0.190396;0.422864;0.428376;0.401992
15.07.2016 10:15;0.507448;0.435317;0.392622;0.291697;0.0668605;0.203841;0.435317;0.435571;0.410586
15.07.2016 10:30;0.498039;0.447769;0.396942;0.311629;0.0668605;0.217286;0.447769;0.442767;0.41918
15.07.2016 10:45;0.48863;0.460221;0.401261;0.331561;0.0610465;0.230732;0.460221;0.449963;0.427775
15.07.2016 11:00;0.479222;0.472674;0.405581;0.351493;0.0610465;0.244177;0.472674;0.457159;0.436369
15.07.2016 11:15;0.472236;0.463544;0.400332;0.359062;0.0610465;0.252625;0.463544;0.450464;0.431279
15.07.2016 11:30;0.46525;0.454414;0.395082;0.366631;0.0581395;0.261072;0.454414;0.443769;0.426189
15.07.2016 11:45;0.458264;0.445284;0.389833;0.374201;0.0581395;0.269519;0.445284;0.437074;0.421099
15.07.2016 12:00;0.451278;0.436154;0.384584;0.38177;0.0552326;0.277967;0.436154;0.43038;0.416009
15.07.2016 12:15;0.457597;0.457105;0.418995;0.413857;0.0523256;0.312224;0.457105;0.449954;0.44025
15.07.2016 12:30;0.463916;0.478055;0.453405;0.445943;0.0523256;0.34648;0.478055;0.469528;0.464491
15.07.2016 12:45;0.470236;0.499005;0.487816;0.478029;0.0523256;0.380737;0.499005;0.489103;0.488732
15.07.2016 13:00;0.476555;0.519955;0.522227;0.510116;0.0494186;0.414994;0.519955;0.508677;0.512973
15.07.2016 13:15;0.448939;0.510644;0.505246;0.517856;0.0494186;0.406644;0.510644;0.495925;0.501984
15.07.2016 13:30;0.421323;0.501333;0.488264;0.525596;0.0494186;0.398293;0.501333;0.483172;0.490996
15.07.2016 13:45;0.393708;0.492021;0.471282;0.533336;0.0465116;0.389943;0.492021;0.470419;0.480008
15.07.2016 14:00;0.366092;0.48271;0.4543;0.541076;0.0465116;0.381593;0.48271;0.457666;0.46902
15.07.2016 14:15;0.333539;0.465237;0.426081;0.541166;0.0465116;0.373599;0.465237;0.43733;0.449605
15.07.2016 14:30;0.300987;0.447764;0.397861;0.541257;0.0465116;0.365605;0.447764;0.416993;0.43019
15.07.2016 14:45;0.268435;0.430291;0.369642;0.541347;0.0436047;0.35761;0.430291;0.396657;0.410775
15.07.2016 15:00;0.235882;0.412818;0.341422;0.541438;0.0436047;0.349616;0.412818;0.37632;0.39136
15.07.2016 15:15;0.199328;0.368943;0.300841;0.501634;0.0436047;0.323189;0.368943;0.33488;0.350005
15.07.2016 15:30;0.162773;0.325067;0.260259;0.46183;0.0436047;0.296763;0.325067;0.29344;0.308651
15.07.2016 15:45;0.126219;0.281191;0.219678;0.422026;0.0406977;0.270336;0.281191;0.252;0.267296
15.07.2016 16:00;0.0896642;0.237316;0.179096;0.382222;0.0436047;0.243909;0.237316;0.21056;0.225941
15.07.2016 16:15;0.0672482;0.213131;0.156444;0.362708;0.0436047;0.224656;0.213131;0.187377;0.203162
15.07.2016 16:30;0.0448321;0.188947;0.133792;0.343193;0.0406977;0.205403;0.188947;0.164194;0.180383
15.07.2016 16:45;0.0224161;0.164763;0.11114;0.323679;0.0436047;0.186149;0.164763;0.141011;0.157603
15.07.2016 17:00;0;0.140578;0.0884873;0.304165;0.0465116;0.166896;0.140578;0.117828;0.134824
15.07.2016 17:15;0;0.120091;0.0663655;0.287767;0.0552326;0.156108;0.120091;0.102565;0.117397
15.07.2016 17:30;0;0.0996035;0.0442437;0.27137;0.0784884;0.145321;0.099603;0.087302;0.09997
15.07.2016 17:45;0;0.0791161;0.0221218;0.254972;0.113372;0.134533;0.079116;0.072039;0.082543
15.07.2016 18:00;0;0.0586286;0;0.238575;0.133721;0.123745;0.058629;0.056776;0.065115
15.07.2016 18:15;0;0.0439715;0;0.178931;0.125;0.092809;0.043971;0.042582;0.048837
15.07.2016 18:30;0;0.0293143;0;0.119288;0.0784884;0.061873;0.029314;0.028388;0.032558
15.07.2016 18:45;0;0.0146572;0;0.0596438;0.0784884;0.030936;0.014657;0.014194;0.016279
15.07.2016 19:00;0;0;0;0;0.0668605;0;0;0;0
15.07.2016 19:15;0;0;0;0;0.0988372;0;0;0;0
15.07.2016 19:30;0;0;0;0;0.122093;0;0;0;0
15.07.2016 19:45;0;0;0;0;0.113372;0;0;0;0
15.07.2016 20:00;0;0;0;0;0.104651;0;0;0;0
15.07.2016 20:15;0;0;0;0;0.107558;0;0;0;0
15.07.2016 20:30;0;0;0;0;0.107558;0;0;0;0
15.07.2016 20:45;0;0;0;0;0.104651;0;0;0;0
15.07.2016 21:00;0;0;0;0;0.168605;0;0;0;0
15.07.2016 21:15;0;0;0;0;0.255814;0;0;0;0
15.07.2016 21:30;0;0;0;0;0.273256;0;0;0;0
15.07.2016 21:45;0;0;0;0;0.267442;0;0;0;0
15.07.2016 22:00;0;0;0;0;0.273256;0;0;0;0
15.07.2016 22:15;0;0;0;0;0.267442;0;0;0;0
15.07.2016 22:30;0;0;0;0;0.25;0;0;0;0
15.07.2016 22:45;0;0;0;0;0.273256;0;0;0;0
15.07.2016 23:00;0;0;0;0;0.270349;0;0;0;0
15.07.2016 23:15;0;0;0;0;0.273256;0;0;0;0
15.07.2016 23:30;0;0;0;0;0.270349;0;0;0;0
15.07.2016 23:45;0;0;0;0;0.270349;0;0;0;0
16.07.2016 00:00;0;0;0;0;0.267442;0;0;0;0
16.07.2016 00:15;0;0;0;0;0.270349;0;0;0;0
16.07.2016 00:30;0;0;0;0;0.267442;0;0;0;0
16.07.2016 00:45;0;0;0;0;0.267442;0;0;0;0
16.07.2016 01:00;0;0;0;0;0.267442;0;0;0;0
16.07.2016 01:15;0;0;0;0;0.267442;0;0;0;0
16.07.2016 01:30;0;0;0;0;0.264535;0;0;0;0
16.07.2016 01:45;0;0;0;0;0.264535;0;0;0;0
16.07.2016 02:00;0;0;0;0;0.264535;0;0;0;0
16.07.2016 02:15;0;0;0;0;0.267442;0;0;0;0
16.07.2016 02:30;0;0;0;0;0.264535;0;0;0;0
16.07.2016 02:45;0;0;0;0;0.264535;0;0;0;0
16.07.2016 03:00;0;0;0;0;0.264535;0;0;0;0
16.07.2016 03:15;0;0;0;0;0.264535;0;0;0;0
16.07.2016 03:30;0;0;0;0;0.264535;0;0;0;0
16.07.2016 03:45;0;0;0;0;0.255814;0;0;0;0
16.07.2016 04:00;0;0;0;0;0.273256;0;0;0;0
16.07.2016 04:15;0.0240243;0;0;0;0.267442;0;0;0.005826;0.003293
16.07.2016 04:30;0.0480486;0;0;0;0.264535;0;0;0.011652;0.006585
16.07.2016 04:45;0.0720729;0;0;0;0.261628;0;0;0.017478;0.009878
16.07.2016 05:00;0.0960972;0;0;0;0.258721;0;0;0.023304;0.013171
16.07.2016 05:15;0.0965381;0;0;0;0.258721;0.003157;0;0.023411;0.013231
16.07.2016 05:30;0.096979;0;0;0;0.255814;0.006314;0;0.023518;0.013292
16.07.2016 05:45;0.0974199;0;0;0;0.255814;0.009472;0;0.023625;0.013352
16.07.2016 06:00;0.0978609;0;0;0;0.252907;0.012629;0;0.023732;0.013412
16.07.2016 06:15;0.0733957;0.0295581;0.0353391;0.0160065;0.25;0.036472;0.029558;0.03937;0.034824
16.07.2016 06:30;0.0489304;0.0591162;0.0706782;0.032013;0.25;0.060314;0.059116;0.055009;0.056236
16.07.2016 06:45;0.0244652;0.0886742;0.106017;0.0480194;0.244186;0.084157;0.088674;0.070647;0.077647
16.07.2016 07:00;0;0.118232;0.141356;0.0640259;0.241279;0.108;0.118232;0.086285;0.099059
16.07.2016 07:15;0.0428791;0.133805;0.155838;0.0688938;0.241279;0.117616;0.133805;0.107367;0.116332
16.07.2016 07:30;0.0857583;0.149378;0.170319;0.0737618;0.238372;0.127232;0.149378;0.12845;0.133605
16.07.2016 07:45;0.128637;0.164951;0.184801;0.0786297;0.232558;0.136848;0.164951;0.149532;0.150878
16.07.2016 08:00;0.171517;0.180524;0.199282;0.0834976;0.232558;0.146464;0.180524;0.170614;0.168152
16.07.2016 08:15;0.195222;0.193995;0.217355;0.096479;0.229651;0.152095;0.193995;0.186899;0.184129
16.07.2016 08:30;0.218928;0.207466;0.235427;0.10946;0.223837;0.157725;0.207466;0.203184;0.200106
16.07.2016 08:45;0.242634;0.220937;0.2535;0.122442;0.223837;0.163355;0.220937;0.219469;0.216083
16.07.2016 09:00;0.26634;0.234408;0.271572;0.135423;0.22093;0.168986;0.234408;0.235754;0.23206
16.07.2016 09:15;0.344476;0.294244;0.299374;0.170657;0.215116;0.221267;0.294244;0.29504;0.282114
16.07.2016 09:30;0.422613;0.35408;0.327176;0.20589;0.212209;0.273549;0.35408;0.354326;0.332168
16.07.2016 09:45;0.500749;0.413917;0.354978;0.241124;0.209302;0.325831;0.413917;0.413612;0.382221
16.07.2016 10:00;0.578885;0.473753;0.38278;0.276358;0.206395;0.378113;0.473753;0.472898;0.432275
16.07.2016 10:15;0.525944;0.469608;0.37365;0.29113;0.203488;0.371753;0.469608;0.458316;0.423272
16.07.2016 10:30;0.473002;0.465463;0.364521;0.305902;0.200581;0.365394;0.465463;0.443734;0.414269
16.07.2016 10:45;0.42006;0.461318;0.355392;0.320674;0.197674;0.359035;0.461318;0.429153;0.405266
16.07.2016 11:00;0.367118;0.457172;0.346263;0.335446;0.194767;0.352675;0.457172;0.414571;0.396263
16.07.2016 11:15;0.343761;0.437031;0.336617;0.334318;0.19186;0.347438;0.437031;0.39633;0.38151
16.07.2016 11:30;0.320404;0.416889;0.326971;0.33319;0.188953;0.342201;0.416889;0.37809;0.366757
16.07.2016 11:45;0.297047;0.396747;0.317326;0.332062;0.186047;0.336964;0.396747;0.359849;0.352004
16.07.2016 12:00;0.27369;0.376606;0.30768;0.330934;0.18314;0.331727;0.376606;0.341609;0.337251
16.07.2016 12:15;0.278159;0.310601;0.323472;0.275979;0.180233;0.339936;0.310601;0.300486;0.30377
16.07.2016 12:30;0.282629;0.244597;0.339265;0.221023;0.177326;0.348145;0.244597;0.259363;0.27029
16.07.2016 12:45;0.287099;0.178593;0.355058;0.166068;0.174419;0.356354;0.178593;0.21824;0.236809
16.07.2016 13:00;0.291568;0.112588;0.37085;0.111112;0.174419;0.364563;0.112588;0.177117;0.203329
16.07.2016 13:15;0.285794;0.14433;0.353049;0.147657;0.168605;0.341317;0.14433;0.196141;0.217971
16.07.2016 13:30;0.280021;0.176073;0.335248;0.184202;0.171512;0.318071;0.176073;0.215164;0.232614
16.07.2016 13:45;0.274247;0.207815;0.317446;0.220747;0.168605;0.294825;0.207815;0.234188;0.247256
16.07.2016 14:00;0.268473;0.239557;0.299645;0.257291;0.15407;0.27158;0.239557;0.253211;0.261899
16.07.2016 14:15;0.254292;0.22049;0.282206;0.240474;0.151163;0.272689;0.22049;0.235678;0.244291
16.07.2016 14:30;0.240111;0.201423;0.264767;0.223657;0.15407;0.273798;0.201423;0.218145;0.226683
16.07.2016 14:45;0.22593;0.182356;0.247328;0.20684;0.151163;0.274907;0.182356;0.200612;0.209074
16.07.2016 15:00;0.211749;0.163289;0.229889;0.190023;0.15407;0.276016;0.163289;0.183079;0.191466
16.07.2016 15:15;0.192653;0.16685;0.20909;0.19832;0.151163;0.258433;0.16685;0.179592;0.186433
16.07.2016 15:30;0.173557;0.170412;0.188291;0.206616;0.151163;0.240849;0.170412;0.176106;0.1814
16.07.2016 15:45;0.154461;0.173973;0.167493;0.214912;0.145349;0.223265;0.173973;0.172619;0.176368
16.07.2016 16:00;0.135365;0.177535;0.146694;0.223209;0.145349;0.205682;0.177535;0.169133;0.171335
16.07.2016 16:15;0.124306;0.161174;0.137403;0.205233;0.145349;0.185309;0.161174;0.154486;0.157254
16.07.2016 16:30;0.113247;0.144813;0.128112;0.187257;0.139535;0.164937;0.144813;0.139838;0.143173
16.07.2016 16:45;0.102188;0.128452;0.118822;0.169281;0.139535;0.144564;0.128452;0.125191;0.129092
16.07.2016 17:00;0.0911297;0.112091;0.109531;0.151305;0.136628;0.124192;0.112091;0.110544;0.115012
16.07.2016 17:15;0.0872718;0.102567;0.100241;0.143755;0.133721;0.112519;0.102567;0.102601;0.106649
16.07.2016 17:30;0.0834139;0.093042;0.0909514;0.136205;0.130814;0.100846;0.093042;0.094659;0.098286
16.07.2016 17:45;0.0795561;0.0835172;0.0816618;0.128655;0.127907;0.089173;0.083517;0.086716;0.089924
16.07.2016 18:00;0.0756982;0.0739925;0.0723722;0.121105;0.125;0.077501;0.073992;0.078774;0.081561
16.07.2016 18:15;0.0567736;0.0554944;0.0542791;0.0908286;0.125;0.058125;0.055494;0.05908;0.061171
16.07.2016 18:30;0.0378491;0.0369962;0.0361861;0.0605524;0.122093;0.03875;0.036996;0.039387;0.040781
16.07.2016 18:45;0.0189245;0.0184981;0.018093;0.0302762;0.119186;0.019375;0.018498;0.019693;0.02039
16.07.2016 19:00;0;0;0;0;0.116279;0;0;0;0
16.07.2016 19:15;0;0;0;0;0.116279;0;0;0;0
16.07.2016 19:30;0;0;0;0;0.113372;0;0;0;0
16.07.2016 19:45;0;0;0;0;0.113372;0;0;0;0
16.07.2016 20:00;0;0;0;0;0.110465;0;0;0;0
16.07.2016 20:15;0;0;0;0;0.110465;0;0;0;0
16.07.2016 20:30;0;0;0;0;0.107558;0;0;0;0
16.07.2016 20:45;0;0;0;0;0.107558;0;0;0;0
16.07.2016 21:00;0;0;0;0;0.104651;0;0;0;0
16.07.2016 21:15;0;0;0;0;0.107558;0;0;0;0
16.07.2016 21:30;0;0;0;0;0.101744;0;0;0;0
16.07.2016 21:45;0;0;0;0;0.101744;0;0;0;0
16.07.2016 22:00;0;0;0;0;0.0988372;0;0;0;0
16.07.2016 22:15;0;0;0;0;0.0988372;0;0;0;0
16.07.2016 22:30;0;0;0;0;0.0959302;0;0;0;0
16.07.2016 22:45;0;0;0;0;0.0930233;0;0;0;0
16.07.2016 23:00;0;0;0;0;0.0930233;0;0;0;0
16.07.2016 23:15;0;0;0;0;0.0901163;0;0;0;0
16.07.2016 23:30;0;0;0;0;0.0872093;0;0;0;0
16.07.2016 23:45;0;0;0;0;0.0988372;0;0;0;0
17.07.2016 00:00;0;0;0;0;0.0610465;0;0;0;0
17.07.2016 00:15;0;0;0;0;0.0872093;0;0;0;0
17.07.2016 00:30;0;0;0;0;0.0930233;0;0;0;0
17.07.2016 00:45;0;0;0;0;0.0784884;0;0;0;0
17.07.2016 01:00;0;0;0;0;0.0784884;0;0;0;0
17.07.2016 01:15;0;0;0;0;0.0784884;0;0;0;0
17.07.2016 01:30;0;0;0;0;0.0784884;0;0;0;0
17.07.2016 01:45;0;0;0;0;0.0784884;0;0;0;0
17.07.2016 02:00;0;0;0;0;0.0784884;0;0;0;0
17.07.2016 02:15;0;0;0;0;0.0755814;0;0;0;0
17.07.2016 02:30;0;0;0;0;0.0784884;0;0;0;0
17.07.2016 02:45;0;0;0;0;0.0726744;0;0;0;0
17.07.2016 03:00;0;0;0;0;0.0726744;0;0;0;0
17.07.2016 03:15;0;0;0;0;0.0755814;0;0;0;0
17.07.2016 03:30;0;0;0;0;0.0697674;0;0;0;0
17.07.2016 03:45;0;0;0;0;0.0726744;0;0;0;0
17.07.2016 04:00;0;0;0;0;0.0697674;0;0;0;0
